timestamp,open,high,low,close,volume
1719792000000,62766.1,62809.5,62562.0,62722.7,4360.374
1719793800000,62722.7,62935.2,62677.8,62924.6,2796.427
1719795600000,62924.7,63686.5,62881.3,63475.3,19197.52
1719797400000,63475.4,63730.0,63462.1,63631.9,5682.268
1719799200000,63631.9,63800.0,63147.9,63560.4,8335.586
1719801000000,63560.4,63591.7,63266.5,63427.1,5108.925
1719802800000,63427.1,63510.0,63380.0,63442.2,2714.69
1719804600000,63442.2,63460.0,63316.9,63416.4,1557.95
1719806400000,63416.5,63453.7,63320.0,63325.4,1448.848
1719808200000,63325.4,63347.0,63200.0,63262.9,2805.798
1719810000000,63263.0,63414.0,63243.6,63379.7,1940.772
1719811800000,63379.7,63440.0,63355.0,63410.4,1106.528
1719813600000,63410.5,63440.6,63267.5,63367.5,1583.075
1719815400000,63367.5,63440.0,63313.3,63381.7,1399.385
1719817200000,63381.7,63419.1,63283.6,63291.0,1465.832
1719819000000,63291.0,63351.3,63232.2,63265.5,1810.642
1719820800000,63265.5,63302.7,63059.5,63105.0,3564.142
1719822600000,63105.0,63118.0,62819.0,62910.0,7247.781
1719824400000,62910.1,62988.0,62761.3,62822.6,3217.747
1719826200000,62822.7,62961.8,62822.6,62920.2,1947.359
1719828000000,62920.3,62970.0,62834.0,62863.6,2119.221
1719829800000,62863.6,62937.5,62763.0,62841.9,1838.922
1719831600000,62841.9,62853.8,62680.8,62739.9,3166.257
1719833400000,62739.8,62759.1,62580.0,62657.9,3337.973
1719835200000,62657.9,62841.3,62633.0,62750.2,3615.353
1719837000000,62750.3,62890.0,62721.9,62868.4,2749.919
1719838800000,62868.3,62988.2,62669.0,62941.0,4948.699
1719840600000,62941.0,63074.5,62502.2,62676.0,10468.651
1719842400000,62676.0,62897.0,62597.4,62816.5,5549.805
1719844200000,62816.4,62935.6,62750.7,62809.6,3816.467
1719846000000,62809.7,63066.4,62802.8,62923.6,5484.031
1719847800000,62923.5,63182.5,62846.7,63119.9,3486.881
1719849600000,63120.0,63344.2,62947.4,63171.5,7387.034
1719851400000,63171.4,63300.0,63070.0,63105.2,3141.534
1719853200000,63105.2,63371.2,63040.0,63325.0,3143.82
1719855000000,63325.0,63687.9,63267.4,63683.5,9124.014
1719856800000,63683.6,63849.0,63412.5,63500.2,8606.307
1719858600000,63500.2,63721.1,63449.4,63640.0,4459.945
1719860400000,63640.0,63640.1,63326.8,63381.5,3555.206
1719862200000,63381.4,63396.8,63047.2,63207.6,7019.062
1719864000000,63207.2,63421.6,63144.1,63340.3,3016.889
1719865800000,63340.3,63371.1,63269.0,63274.9,1604.917
1719867600000,63275.0,63275.0,63090.3,63120.1,1193.809
1719869400000,63120.0,63187.3,63010.2,63113.6,2136.209
1719871200000,63113.6,63147.4,62780.0,62860.5,4758.003
1719873000000,62860.5,63019.8,62802.9,62961.7,2069.709
1719874800000,62961.6,63027.9,62840.1,62840.2,1515.129
1719876600000,62840.1,62931.1,62811.0,62883.6,1332.523
1719878400000,62883.7,62974.3,62765.7,62972.1,2321.927
1719880200000,62972.0,62975.3,62850.0,62912.7,1625.628
1719882000000,62912.7,62955.7,62835.8,62870.5,1279.506
1719883800000,62870.6,62926.2,62796.8,62914.6,1277.043
1719885600000,62914.6,63107.3,62902.2,63008.0,2538.424
1719887400000,63008.1,63077.0,62929.8,62983.8,1211.094
1719889200000,62983.9,63166.4,62975.0,63160.0,1382.977
1719891000000,63160.0,63284.0,63100.0,63115.7,2666.226
1719892800000,63118.0,63227.0,63092.5,63123.7,1251.153
1719894600000,63123.6,63173.4,63017.4,63018.5,1435.215
1719896400000,63018.6,63066.7,62974.5,63052.0,1616.6
1719898200000,63052.1,63085.7,62991.5,63010.2,797.467
1719900000000,63010.2,63037.7,62876.7,62877.6,1994.501
1719901800000,62877.6,62926.3,62818.0,62859.4,2724.505
1719903600000,62859.4,62864.6,62588.0,62678.9,6075.786
1719905400000,62679.0,62717.3,62566.0,62617.9,3168.606
1719907200000,62617.9,62750.0,62387.0,62681.1,8905.1
1719909000000,62681.0,62737.0,62635.7,62666.1,2139.333
1719910800000,62666.1,62791.1,62622.0,62679.0,2761.952
1719912600000,62679.1,62732.1,62641.3,62651.8,1940.803
1719914400000,62651.8,62668.0,62500.0,62650.1,3270.572
1719916200000,62650.0,62793.0,62621.5,62715.6,3037.037
1719918000000,62715.5,62793.0,62615.1,62775.2,1565.466
1719919800000,62775.1,62861.1,62748.0,62823.3,2852.963
1719921600000,62823.3,62854.5,62711.6,62754.7,1867.412
1719923400000,62754.6,63050.0,62746.9,62871.9,4914.645
1719925200000,62871.9,62993.9,62821.7,62904.3,2721.135
1719927000000,62904.2,63167.4,62500.0,62625.3,11149.893
1719928800000,62625.3,62728.0,62212.5,62325.6,15510.642
1719930600000,62329.0,62410.6,61880.0,62032.7,17762.546
1719932400000,62032.6,62148.7,61883.7,61959.7,5470.336
1719934200000,61959.8,62089.7,61840.0,61945.0,4292.881
1719936000000,61945.0,61976.7,61800.0,61889.7,5940.591
1719937800000,61889.7,62024.7,61850.3,61922.8,3624.241
1719939600000,61922.8,61985.1,61881.1,61980.3,1683.656
1719941400000,61980.2,62160.9,61914.1,62144.2,3101.631
1719943200000,62144.2,62344.0,62133.8,62300.0,5873.257
1719945000000,62300.0,62361.2,62253.1,62313.9,1880.776
1719946800000,62313.8,62362.8,62004.5,62004.6,3849.722
1719948600000,62004.5,62150.4,61880.9,61944.0,3377.058
1719950400000,61944.0,62085.2,61870.8,62068.0,1697.102
1719952200000,62068.0,62084.5,61968.0,62006.3,1112.307
1719954000000,62006.2,62094.0,61901.1,62008.0,1711.142
1719955800000,62008.0,62092.7,61952.6,61952.6,1132.541
1719957600000,61952.6,62070.2,61951.0,62032.9,971.761
1719959400000,62032.8,62117.2,61974.0,62084.5,1203.228
1719961200000,62084.6,62176.4,62065.5,62110.5,1498.338
1719963000000,62110.5,62140.9,62067.7,62123.6,914.518
1719964800000,62123.5,62266.5,62105.1,62238.9,1797.216
1719966600000,62239.0,62278.2,62075.8,62075.9,1565.515
1719968400000,62075.8,62215.3,61846.4,62088.1,5128.309
1719970200000,62088.1,62160.8,61035.0,61617.9,12235.954
1719972000000,61617.9,61618.3,61454.0,61527.5,6049.465
1719973800000,61527.6,61600.0,61228.5,61357.0,7070.604
1719975600000,61357.1,61365.4,60600.0,60979.9,17703.11
1719977400000,60979.9,61064.5,60909.0,60983.5,4025.224
1719979200000,60983.4,60983.5,60836.9,60956.2,3685.374
1719981000000,60956.2,60956.2,60802.0,60867.6,2668.985
1719982800000,60867.5,61015.3,60840.6,60927.1,3693.626
1719984600000,60927.2,61117.7,60900.0,61114.0,2824.226
